bf_cc,bf_bb,bf_qx,bf_zf,cc_bb,cc_qx,cc_zf,bb_qx,bb_zf,qx_zf
-90.0,-49.0,590.38,-296.0,424.0,1063.38,177.0,1064.38,178.0,-715.06
-34.0,7.0,646.38,-245.0,424.0,1063.38,172.0,1064.38,173.0,-720.06
-34.0,7.0,478.96,-240.0,424.0,895.96,177.0,683.96,-35.0,-576.62
-68.0,7.0,477.96,-240.0,418.0,888.96,171.0,896.96,179.0,-576.62
-442.0,-367.0,102.95,-619.0,418.0,887.95,166.0,895.95,174.0,-515.99
-71.0,4.0,473.95,-208.0,418.0,887.95,206.0,895.95,214.0,-475.99
-68.0,52.0,469.92,-245.0,463.0,880.92,166.0,888.92,174.0,-515.0
-69.0,13.0,334.6,-311.0,425.0,746.6,101.0,754.6,109.0,-579.0
-70.0,7.0,333.6,-317.0,420.0,746.6,96.0,754.6,104.0,-584.0
-71.0,6.0,332.6,-323.0,420.0,746.6,91.0,754.6,99.0,-520.1
-68.0,9.0,334.59,-320.0,420.0,745.59,91.0,753.59,99.0,-522.08
50.0,122.0,451.57,-202.0,415.0,744.57,91.0,752.57,99.0,-522.08
50.0,122.0,450.56,-187.0,415.0,743.56,106.0,751.56,114.0,-505.1
22.0,122.0,450.56,-191.0,407.0,735.56,94.0,750.56,109.0,-579.0
20.0,120.0,445.58,-193.0,407.0,732.58,94.0,747.58,109.0,-509.1
22.0,122.0,420.56,-191.0,407.0,705.56,94.0,720.56,109.0,-418.48
19.0,119.0,410.54,-139.0,407.0,698.54,149.0,713.54,164.0,-363.48
17.0,117.0,401.51,-141.0,407.0,691.51,149.0,495.51,-47.0,-363.49
17.0,-144.0,392.49,-151.0,146.0,682.49,139.0,697.49,154.0,-380.5
79.0,-82.0,454.49,-89.0,146.0,682.49,139.0,697.49,154.0,-380.5
78.0,-83.0,429.51,-95.0,146.0,658.51,134.0,673.51,149.0,-385.5
78.0,-84.0,422.49,-105.0,145.0,651.49,124.0,666.49,139.0,-383.71
78.0,228.0,422.48,-105.0,457.0,651.48,124.0,666.48,139.0,-388.75
-76.0,404.0,418.46,-107.0,875.0,889.46,364.0,664.46,139.0,-390.73
-76.0,404.0,424.45,-122.0,875.0,895.45,349.0,670.45,124.0,-405.73
-77.0,403.0,421.42,-118.0,875.0,893.42,354.0,668.42,129.0,-403.34
-79.0,401.0,418.42,-125.0,875.0,892.42,349.0,718.42,175.0,-410.08
-78.0,-298.0,419.42,-124.0,175.0,892.42,349.0,718.42,175.0,-298.83
-31.0,-256.0,459.4,-82.0,170.0,885.4,344.0,790.4,249.0,-305.82
-31.0,444.0,430.38,-317.0,870.0,856.38,109.0,686.38,-61.0,-547.84
-32.0,433.0,422.36,-328.0,860.0,849.36,99.0,679.36,-71.0,-560.84
-33.0,432.0,414.34,-344.0,860.0,842.34,84.0,672.34,-86.0,-581.84
-34.0,300.0,406.31,-330.0,729.0,835.31,99.0,320.31,-416.0,-535.43
-293.0,-542.0,176.29,-553.0,127.0,845.29,116.0,734.29,5.0,-520.75
-293.0,-215.0,165.33,-553.0,454.0,834.33,116.0,723.33,5.0,-520.75
-293.0,-137.0,158.31,-553.0,532.0,827.31,116.0,670.31,-41.0,-520.75
-293.0,-537.0,151.29,-553.0,132.0,820.29,116.0,708.29,4.0,-525.38
-293.0,-537.0,151.29,-553.0,132.0,820.29,116.0,709.29,5.0,-525.38
-293.0,-537.0,144.27,-553.0,132.0,813.27,116.0,702.27,5.0,-527.77
-293.0,-537.0,130.23,-553.0,132.0,799.23,116.0,688.23,5.0,-534.79
-293.0,-537.0,128.22,-553.0,132.0,797.22,116.0,686.22,5.0,-535.79
-424.0,-537.0,80.75,-548.0,140.0,757.75,129.0,668.75,40.0,-537.81
-424.0,-537.0,78.73,-548.0,140.0,755.73,129.0,666.73,40.0,-538.81
-424.0,-537.0,77.73,-458.0,140.0,754.73,219.0,665.73,130.0,-448.81
-424.0,-537.0,80.75,-463.0,140.0,757.75,214.0,637.75,94.0,-453.81
-424.0,-537.0,80.75,-468.0,140.0,757.75,209.0,637.75,89.0,-458.81
-424.0,-537.0,78.76,-478.0,140.0,755.76,199.0,625.76,69.0,-468.81
-424.0,-537.0,78.76,-553.0,140.0,755.76,124.0,666.76,35.0,-543.81
-424.0,-537.0,76.74,-553.0,140.0,753.74,124.0,664.74,35.0,-531.76
-424.0,-537.0,60.46,-553.0,140.0,737.46,124.0,648.46,35.0,-543.81
-424.0,-537.0,335.84,-553.0,140.0,1012.84,124.0,923.84,35.0,-543.81
-451.0,-537.0,335.84,-548.0,140.0,1012.84,129.0,923.84,40.0,-538.81
-451.0,-537.0,332.82,-548.0,140.0,1009.82,129.0,920.82,40.0,-539.81
-451.0,-537.0,330.82,-548.0,140.0,1007.82,129.0,918.82,40.0,-546.84
-451.0,-47.0,306.53,-548.0,630.0,983.53,129.0,884.53,30.0,-538.81
-451.0,-47.0,264.92,-548.0,630.0,941.92,129.0,842.92,30.0,-543.82
-451.0,-47.0,264.92,-548.0,630.0,941.92,129.0,842.92,30.0,-543.82
-451.0,127.0,257.89,-548.0,804.0,934.89,129.0,835.89,30.0,-543.82
-451.0,-52.0,249.87,-548.0,625.0,926.87,129.0,827.87,30.0,-540.83
-451.0,-52.0,235.83,-583.0,625.0,912.83,94.0,813.83,-5.0,-608.82
-451.0,-52.0,228.81,-588.0,625.0,905.81,89.0,806.81,-10.0,-613.82
-477.0,-52.0,221.79,-593.0,625.0,898.79,84.0,799.79,-15.0,-618.82
-264.0,156.0,427.76,-385.0,620.0,891.76,79.0,792.76,-20.0,-623.82
-267.0,148.0,415.75,-393.0,615.0,882.75,74.0,783.75,-25.0,-628.82
-268.0,147.0,400.71,-399.0,615.0,868.71,69.0,769.71,-30.0,-600.83
-321.0,94.0,333.67,-452.0,615.0,854.67,69.0,755.67,-30.0,-599.8
-322.0,88.0,331.67,-463.0,610.0,853.67,59.0,754.67,-40.0,-611.8
-322.0,88.0,323.65,-463.0,610.0,845.65,59.0,746.65,-40.0,-608.81
-323.0,87.0,314.62,-274.0,610.0,837.62,249.0,738.62,150.0,-423.82
-323.0,87.0,307.59,-274.0,610.0,830.59,249.0,731.59,150.0,-422.31
-325.0,80.0,298.57,-281.0,605.0,823.57,244.0,468.57,-111.0,-427.31
-288.0,75.0,290.54,-286.0,592.0,807.54,231.0,716.54,140.0,-436.33
-289.0,74.0,340.1,-287.0,592.0,858.1,231.0,767.1,140.0,-576.53
-290.0,73.0,454.75,-288.0,592.0,973.75,231.0,882.75,140.0,-578.55
-291.0,72.0,453.75,-214.0,592.0,973.75,306.0,882.75,215.0,-503.55
-292.0,71.0,451.75,-215.0,592.0,972.75,306.0,881.75,215.0,-511.57
-308.0,55.0,433.75,-121.0,592.0,970.75,416.0,879.75,325.0,-407.57
-309.0,54.0,456.78,-277.0,592.0,994.78,261.0,903.78,170.0,-570.6
-310.0,53.0,455.78,-278.0,592.0,994.78,261.0,903.78,170.0,-574.61
-310.0,53.0,462.8,-278.0,592.0,1001.8,261.0,905.8,165.0,-583.63
-114.0,249.0,658.8,-82.0,592.0,1001.8,261.0,905.8,165.0,-592.63
-115.0,248.0,657.8,102.0,592.0,1001.8,446.0,905.8,350.0,-412.68
145.0,247.0,656.8,101.0,341.0,750.8,195.0,905.8,350.0,-420.71
146.0,248.0,657.8,102.0,341.0,750.8,195.0,905.8,350.0,-424.65
144.0,246.0,655.8,100.0,341.0,750.8,195.0,910.8,355.0,-428.75
144.0,246.0,655.8,100.0,341.0,750.8,195.0,657.8,102.0,-436.76
-172.0,-70.0,339.8,-216.0,341.0,750.8,195.0,905.8,350.0,-437.79
-172.0,-70.0,375.2,-216.0,341.0,786.2,195.0,941.2,350.0,-445.81
-175.0,-73.0,452.99,-219.0,341.0,866.99,195.0,1026.99,355.0,-591.2
-176.0,-74.0,429.58,-220.0,341.0,844.58,195.0,1004.58,355.0,-571.99
-173.0,285.0,430.6,-217.0,697.0,842.6,195.0,469.6,-178.0,-572.99
-27.0,284.0,456.0,-63.0,691.0,863.0,344.0,496.0,-23.0,-492.6
-29.0,282.0,454.0,-65.0,691.0,863.0,344.0,496.0,-23.0,-419.0
-30.0,281.0,453.0,-236.0,691.0,863.0,174.0,496.0,-193.0,-589.0
-31.0,280.0,444.98,-237.0,691.0,855.98,174.0,488.98,-193.0,-524.74
-31.0,280.0,443.98,-237.0,691.0,854.98,174.0,487.98,-193.0,-525.74
54.0,365.0,537.0,18.0,691.0,863.0,344.0,496.0,-23.0,-364.75
53.0,364.0,528.98,17.0,691.0,855.98,344.0,488.98,-23.0,-370.77
52.0,363.0,534.42,16.0,691.0,862.42,344.0,495.42,-23.0,-372.77
54.0,365.0,487.87,18.0,691.0,813.87,344.0,446.87,-23.0,-380.8
-170.0,105.0,389.87,5.0,494.0,778.87,394.0,446.87,62.0,-295.8
-172.0,103.0,437.0,3.0,494.0,828.0,394.0,495.0,61.0,-384.87
-174.0,101.0,435.0,1.0,494.0,828.0,394.0,495.0,61.0,-386.89
-174.0,101.0,435.0,1.0,494.0,828.0,394.0,496.0,62.0,-387.89
-177.0,98.0,558.0,-2.0,494.0,954.0,394.0,621.0,61.0,-394.92
-274.0,1.0,660.14,-99.0,494.0,1153.14,394.0,820.14,61.0,-622.16
-276.0,-1.0,658.14,-101.0,494.0,1153.14,394.0,820.14,61.0,-624.18
-278.0,-3.0,807.0,-103.0,494.0,1304.0,394.0,802.0,-108.0,-637.2
-279.0,158.0,829.99,-104.0,656.0,1327.99,394.0,994.99,61.0,-638.21
-281.0,156.0,826.0,-106.0,656.0,1326.0,394.0,993.0,61.0,-645.22
109.0,152.0,902.99,-110.0,297.0,1047.99,35.0,1073.99,61.0,-669.2
102.0,144.0,892.99,-197.0,296.0,1044.99,-45.0,908.99,-181.0,-772.28
101.0,143.0,889.03,-38.0,296.0,1042.03,115.0,906.03,-21.0,-614.29
-98.0,-102.0,690.03,-117.0,250.0,1042.03,235.0,905.03,98.0,-503.31
-100.0,-134.0,688.03,-119.0,220.0,1042.03,235.0,905.03,98.0,-503.31
-102.0,-136.0,686.03,-121.0,220.0,1042.03,235.0,905.03,98.0,-510.3
-104.0,-139.0,764.31,-123.0,219.0,1122.31,235.0,985.31,98.0,-534.28
-105.0,-140.0,989.0,-124.0,219.0,1348.0,235.0,1201.0,88.0,-541.3
-108.0,-142.0,464.75,-127.0,220.0,826.75,235.0,646.75,55.0,-547.32
-111.0,-145.0,461.75,-130.0,220.0,826.75,235.0,646.75,55.0,-547.32
-122.0,-156.0,781.0,-141.0,220.0,1157.0,235.0,977.0,55.0,-628.77
-523.0,-251.0,350.0,-287.0,526.0,1127.0,490.0,637.0,0.0,-375.78
-529.0,-257.0,343.0,-293.0,526.0,1126.0,490.0,626.0,-10.0,-405.75
-177.0,-129.0,593.2,-65.0,423.0,1145.2,487.0,748.2,90.0,-308.73
-541.0,-493.0,329.0,-429.0,423.0,1245.0,487.0,848.0,90.0,-314.76
-488.0,-440.0,382.0,-511.0,423.0,1245.0,352.0,848.0,-45.0,-452.75
-489.0,-379.0,381.0,-512.0,485.0,1245.0,352.0,772.0,-121.0,-458.81
-465.0,-355.0,405.0,-488.0,485.0,1245.0,352.0,772.0,-121.0,-467.81
-442.0,-332.0,428.0,-425.0,485.0,1245.0,392.0,771.0,-82.0,-430.75
-445.0,-335.0,424.99,-428.0,485.0,1244.99,392.0,766.99,-86.0,-421.77
-436.0,-337.0,420.02,-460.0,473.0,1230.02,350.0,763.02,-117.0,-467.86
-433.0,-334.0,418.96,-457.0,473.0,1225.96,350.0,754.96,-121.0,-469.84
-358.0,-257.0,481.98,-382.0,475.0,1213.98,350.0,741.98,-122.0,-499.84
-393.0,-397.0,437.98,-417.0,370.0,1204.98,350.0,1092.98,238.0,-500.84
-393.0,-397.0,428.98,-387.0,370.0,1195.98,380.0,1083.98,268.0,-472.82
-223.0,-123.0,591.96,-217.0,474.0,1188.96,380.0,768.96,-40.0,-474.82
-224.0,-123.0,588.98,-218.0,475.0,1186.98,380.0,766.98,-40.0,-481.85
-252.0,-151.0,560.98,-251.0,475.0,1186.98,375.0,1018.98,207.0,-486.85
-309.0,-208.0,565.98,-253.0,444.0,1217.98,399.0,1025.98,207.0,-495.87
-309.0,-208.0,558.95,-258.0,444.0,1210.95,394.0,1018.95,202.0,-507.89
-310.0,-209.0,557.95,-259.0,444.0,1210.95,394.0,1018.95,202.0,-509.87
-311.0,-160.0,556.95,-260.0,494.0,1210.95,394.0,1018.95,202.0,-517.9
-311.0,-160.0,556.94,-260.0,494.0,1210.94,394.0,1018.94,202.0,-522.95
-307.0,-156.0,830.0,-256.0,494.0,1480.0,394.0,1288.0,202.0,-530.97
-310.0,-159.0,827.0,-259.0,494.0,1480.0,394.0,1288.0,202.0,-533.94
-312.0,-162.0,548.91,-261.0,493.0,1203.91,394.0,1010.91,201.0,-535.97
-314.0,-164.0,532.87,-263.0,493.0,1189.87,394.0,996.87,201.0,-539.01
-315.0,-165.0,524.85,-264.0,493.0,1182.85,394.0,989.85,201.0,-541.02
-459.0,-361.0,316.83,-465.0,457.0,1134.83,353.0,972.83,191.0,-541.03
-615.0,-517.0,153.81,-621.0,457.0,1127.81,353.0,965.81,191.0,-543.01
-615.0,-517.0,145.79,-621.0,457.0,1119.79,353.0,957.79,191.0,-544.01
-614.0,-516.0,139.77,-620.0,457.0,1112.77,353.0,949.77,190.0,-573.02
-614.0,-515.0,132.75,-620.0,458.0,1105.75,353.0,942.75,190.0,-573.01
-514.0,-415.0,232.75,-455.0,458.0,1105.75,418.0,942.75,255.0,-508.01
-514.0,-415.0,232.75,-455.0,458.0,1105.75,418.0,942.75,255.0,-508.03
-505.0,-407.0,241.75,-511.0,457.0,1105.75,353.0,942.75,190.0,-576.03
-252.0,-154.0,494.75,-263.0,457.0,1105.75,348.0,932.75,175.0,-639.27
-490.0,-392.0,256.75,-506.0,457.0,1105.75,343.0,932.75,170.0,-645.28
-546.0,-453.0,200.75,-567.0,452.0,1105.75,338.0,931.75,164.0,-652.28
-580.0,-487.0,166.75,-601.0,452.0,1105.75,338.0,931.75,164.0,-654.26
-581.0,-454.0,165.75,-602.0,486.0,1105.75,338.0,931.75,164.0,-657.26
-581.0,-454.0,421.71,-587.0,486.0,1361.71,353.0,1192.71,184.0,-643.26
-582.0,-455.0,420.7,-553.0,486.0,1361.7,388.0,1047.7,74.0,-610.26
-553.0,-490.0,377.68,-588.0,353.0,1220.68,255.0,1039.68,74.0,-613.26
-571.0,-508.0,329.68,-656.0,353.0,1190.68,205.0,1009.68,24.0,-667.25
-553.0,-490.0,341.65,-638.0,353.0,1184.65,205.0,1003.65,24.0,-663.27
-554.0,-491.0,333.62,-559.0,353.0,1177.62,285.0,926.62,34.0,-590.23
-427.0,-364.0,286.1,-437.0,353.0,1003.1,280.0,752.1,29.0,-593.0
-428.0,-365.0,141.0,-438.0,353.0,859.0,280.0,607.0,28.0,-514.28
-510.0,-447.0,59.0,-475.0,353.0,859.0,325.0,607.0,73.0,-469.28
-607.0,-544.0,-40.02,-577.0,353.0,856.98,320.0,604.98,68.0,-444.37
-608.0,-545.0,-41.02,-583.0,353.0,856.98,315.0,604.98,63.0,-449.37
-510.0,-447.0,60.0,-485.0,353.0,860.0,315.0,608.0,63.0,-451.35
-493.0,-449.0,129.98,-487.0,341.0,919.98,303.0,679.98,63.0,-456.33
-492.0,-448.0,124.15,-486.0,341.0,913.15,303.0,673.15,63.0,-459.33
-522.0,-483.0,101.2,-516.0,336.0,920.2,303.0,680.2,63.0,-460.33
-522.0,-483.0,101.2,-516.0,336.0,920.2,303.0,680.2,63.0,-463.33
-523.0,-441.0,93.18,-507.0,379.0,913.18,313.0,572.18,-28.0,-455.33
-523.0,-441.0,188.99,-507.0,379.0,1008.99,313.0,667.99,-28.0,-460.35
-535.0,-453.0,334.0,-519.0,379.0,1166.0,313.0,825.0,-28.0,-469.38
-674.0,-592.0,194.02,-663.0,379.0,1165.02,308.0,823.02,-34.0,-477.37
-816.0,-734.0,50.0,-805.0,379.0,1163.0,308.0,821.0,-34.0,-483.41
-523.0,-457.0,159.4,-343.0,363.0,979.4,477.0,653.4,151.0,-302.37
-557.0,-491.0,293.0,-377.0,363.0,1147.0,477.0,821.0,151.0,-308.4
-775.0,-476.0,79.0,-595.0,596.0,1151.0,477.0,825.0,151.0,-315.41
-776.0,-749.0,204.0,-576.0,324.0,1277.0,497.0,1195.0,415.0,-320.4
-777.0,-750.0,444.92,-577.0,324.0,1518.92,497.0,1436.92,415.0,-781.0
-795.0,-768.0,581.62,-595.0,324.0,1673.62,497.0,1470.62,294.0,-781.01
-795.0,-769.0,581.62,-475.0,323.0,1673.62,617.0,1589.62,533.0,-661.01
-507.0,-208.0,863.0,-187.0,596.0,1667.0,617.0,1305.0,255.0,-668.04
-794.0,-494.0,576.0,-349.0,597.0,1667.0,742.0,1270.0,345.0,-545.02
-951.0,-651.0,409.0,-506.0,597.0,1657.0,742.0,1260.0,345.0,-554.06
-795.0,-495.0,564.0,-245.0,597.0,1656.0,847.0,1259.0,450.0,-455.09
-1189.0,-889.0,157.96,-699.0,597.0,1643.96,787.0,1234.96,378.0,-522.12
-727.0,-702.0,353.94,-512.0,34.0,1089.94,224.0,1233.94,368.0,-524.11
-871.0,-846.0,209.94,-411.0,34.0,1089.94,469.0,1233.94,613.0,-273.11
-871.0,-846.0,-129.0,-411.0,34.0,751.0,469.0,894.0,612.0,-281.09
-872.0,-707.0,220.01,-412.0,174.0,1101.01,469.0,1009.01,377.0,-312.01
-873.0,-696.0,211.99,-413.0,186.0,1093.99,469.0,1009.99,385.0,-315.0
-875.0,-694.0,202.97,-350.0,190.0,1086.97,534.0,912.97,360.0,-252.0
-873.0,-692.0,190.93,-603.0,190.0,1072.93,279.0,892.93,99.0,-540.0
-689.0,-695.0,185.94,-766.0,225.0,1105.94,154.0,890.94,-61.0,-423.0
-685.0,-681.0,126.0,-762.0,235.0,1042.0,154.0,832.0,-56.0,-424.99
-525.0,-521.0,281.98,-602.0,235.0,1037.98,154.0,827.98,-56.0,-427.0
-554.0,-550.0,-44.56,-631.0,235.0,740.44,154.0,520.44,-66.0,-455.0
-525.0,-521.0,-15.56,-702.0,235.0,740.44,54.0,520.44,-166.0,-555.0
-510.0,-506.0,295.98,-687.0,235.0,1036.98,54.0,815.98,-167.0,-693.14
-510.0,-507.0,237.68,-687.0,234.0,978.68,54.0,758.68,-166.0,-695.12
-738.0,-736.0,7.7,-800.0,233.0,976.7,169.0,756.7,-51.0,-580.13
-493.0,-491.0,221.7,-555.0,233.0,945.7,169.0,725.7,-51.0,-582.11
-495.0,-491.0,219.69,-557.0,235.0,945.69,169.0,726.69,-50.0,-589.13
-317.0,-313.0,395.67,-379.0,235.0,943.67,169.0,714.67,-60.0,-591.1
-310.0,-410.0,387.68,-380.0,141.0,938.68,171.0,817.68,50.0,-506.57
-284.0,-384.0,406.66,-354.0,141.0,931.66,171.0,810.66,50.0,-499.55
-284.0,-384.0,397.66,-354.0,141.0,922.66,171.0,801.66,50.0,-586.58
-284.0,-288.0,391.61,-209.0,237.0,916.61,316.0,775.61,175.0,-441.58
-287.0,-288.0,385.58,-209.0,157.0,830.58,236.0,769.58,175.0,-321.78
-287.0,-288.0,233.0,-209.0,157.0,678.0,236.0,607.0,165.0,-321.78
-243.0,-340.0,288.66,-165.0,61.0,689.66,236.0,648.66,195.0,-442.0
-302.0,-303.0,229.65,-224.0,157.0,689.65,236.0,628.65,175.0,-304.02
-302.0,-303.0,326.54,-224.0,157.0,786.54,236.0,725.54,175.0,-454.65
-302.0,-303.0,326.54,-59.0,157.0,786.54,401.0,725.54,340.0,-289.65
-302.0,-303.0,324.55,-59.0,157.0,784.55,401.0,713.55,330.0,-289.65
-302.0,-303.0,324.54,-59.0,157.0,784.54,401.0,713.54,330.0,-289.65
-302.0,-399.0,224.94,-64.0,61.0,684.94,396.0,643.94,355.0,-160.86
-302.0,-399.0,224.94,-64.0,61.0,684.94,396.0,643.94,355.0,-163.86
-310.0,-303.0,224.94,-64.0,225.0,752.94,464.0,623.94,335.0,-166.86
-310.0,-303.0,224.94,-64.0,225.0,752.94,464.0,623.94,335.0,-168.86
-310.0,-303.0,224.94,-64.0,225.0,752.94,464.0,623.94,335.0,-169.86
-310.0,-303.0,328.98,-64.0,225.0,856.98,464.0,679.98,287.0,-172.86
-310.0,-303.0,328.98,-64.0,225.0,856.98,464.0,679.98,287.0,-174.84
-310.0,-399.0,328.97,-64.0,129.0,856.97,464.0,747.97,355.0,-176.84
-310.0,-248.0,222.94,-64.0,280.0,750.94,464.0,525.94,239.0,-178.0
-310.0,-248.0,328.98,-64.0,280.0,856.98,464.0,631.98,239.0,-179.99
-310.0,-248.0,291.95,-64.0,280.0,819.95,464.0,584.95,229.0,-179.99
-280.0,-248.0,290.95,-64.0,270.0,808.95,454.0,593.95,239.0,-184.0
-280.0,-248.0,261.93,-64.0,270.0,779.93,454.0,554.93,229.0,-185.99
-280.0,-248.0,261.92,-64.0,270.0,779.92,454.0,554.92,229.0,-185.99
-234.0,-202.0,299.91,-363.0,270.0,771.91,109.0,546.91,-116.0,-531.99
-233.0,-201.0,300.91,-362.0,270.0,771.91,109.0,546.91,-116.0,-531.99
-234.0,-202.0,299.91,-13.0,270.0,771.91,459.0,556.91,244.0,-179.0
-222.0,-190.0,310.9,-11.0,270.0,770.9,449.0,555.9,234.0,-170.71
-223.0,-169.0,286.9,-7.0,292.0,747.9,454.0,522.9,229.0,-167.69
-224.0,-173.0,302.86,-8.0,289.0,764.86,454.0,549.86,239.0,-169.67
-224.0,-173.0,272.87,-13.0,289.0,734.87,449.0,519.87,234.0,-174.68
-367.0,-303.0,198.04,-146.0,316.0,817.04,473.0,541.04,197.0,-73.01
-378.0,-317.0,226.93,-157.0,313.0,856.93,473.0,607.93,224.0,-75.0
-396.0,-332.0,222.98,-170.0,316.0,870.98,478.0,631.98,239.0,-177.72
-396.0,-334.0,263.31,-170.0,314.0,911.31,478.0,662.31,229.0,-184.01
-396.0,-332.0,249.27,-175.0,316.0,897.27,473.0,653.27,229.0,-205.04
-325.0,-263.0,297.29,-104.0,314.0,874.29,473.0,625.29,224.0,-211.07
-531.0,-467.0,91.29,-310.0,316.0,874.29,473.0,630.29,229.0,-224.04
-501.0,-442.0,121.29,-285.0,311.0,874.29,468.0,625.29,219.0,-235.07
-502.0,-443.0,127.24,-351.0,311.0,881.24,403.0,637.24,159.0,-309.08
-501.0,-443.0,127.24,-356.0,311.0,881.24,398.0,637.24,154.0,-324.35
-500.0,-447.0,147.27,-365.0,306.0,900.27,388.0,651.27,139.0,-343.0
-501.0,-448.0,146.27,-366.0,306.0,900.27,388.0,651.27,139.0,-343.0
-334.0,-271.0,313.27,-194.0,316.0,900.27,393.0,656.27,149.0,-346.02
-335.0,-277.0,312.27,-200.0,311.0,900.27,388.0,651.27,139.0,-357.41
-338.0,-280.0,309.27,-208.0,311.0,900.27,383.0,744.27,227.0,-364.06
-379.0,-352.0,249.25,-249.0,280.0,881.25,383.0,715.25,217.0,-372.08
-339.0,-312.0,287.72,-209.0,280.0,879.72,383.0,722.72,226.0,-378.11
-340.0,-278.0,286.72,-210.0,315.0,879.72,383.0,566.72,70.0,-386.13
-340.0,-279.0,286.72,-205.0,314.0,879.72,388.0,566.72,75.0,-384.04
-334.0,-273.0,352.15,-199.0,314.0,939.15,388.0,626.15,75.0,-396.18
-315.0,-274.0,461.99,-200.0,257.0,992.99,331.0,736.99,75.0,-403.0
-315.0,-272.0,462.0,-200.0,259.0,993.0,331.0,737.0,75.0,-412.02
-317.0,-274.0,460.0,-187.0,259.0,993.0,346.0,737.0,90.0,-426.02
-631.0,-588.0,146.0,-436.0,259.0,993.0,411.0,735.0,153.0,-367.06
-631.0,-582.0,146.0,-436.0,265.0,993.0,411.0,730.0,148.0,-376.08
-631.0,-582.0,146.0,-436.0,265.0,993.0,411.0,730.0,148.0,-404.08
-631.0,-582.0,146.0,-436.0,265.0,993.0,411.0,730.0,148.0,-412.09
-582.0,-533.0,195.0,-387.0,265.0,993.0,411.0,734.0,152.0,-425.13
-582.0,-359.0,195.0,-582.0,439.0,993.0,216.0,731.0,-46.0,-620.13
-380.0,-399.0,155.0,-622.0,178.0,732.0,-45.0,733.0,-44.0,-620.13
-380.0,-399.0,220.95,-622.0,178.0,797.95,-45.0,798.95,-44.0,-668.42
38.0,19.0,638.95,-204.0,178.0,797.95,-45.0,799.95,-43.0,-675.43
-388.0,-583.0,207.96,-630.0,2.0,792.96,-45.0,793.96,-44.0,-706.43
-388.0,-583.0,207.96,-425.0,2.0,792.96,160.0,793.96,161.0,-507.46
-370.0,-565.0,228.95,-397.0,2.0,795.95,170.0,796.95,171.0,-504.49
-389.0,-131.0,211.95,-416.0,455.0,797.95,170.0,798.95,171.0,-507.46
-374.0,-116.0,226.95,-311.0,455.0,797.95,260.0,798.95,261.0,-423.49
-88.0,-230.0,512.95,-25.0,55.0,797.95,260.0,788.95,251.0,-424.49
-88.0,-240.0,401.0,-25.0,45.0,686.0,260.0,677.0,251.0,-418.0
40.0,-102.0,640.94,163.0,55.0,797.94,320.0,787.94,310.0,-366.49
28.0,-104.0,528.0,161.0,44.0,676.0,309.0,677.0,310.0,-358.0
28.0,-104.0,631.91,161.0,44.0,779.91,309.0,758.91,288.0,-303.41
25.0,-107.0,484.0,158.0,44.0,635.0,309.0,601.0,275.0,-218.25
23.0,-109.0,481.99,-99.0,44.0,634.99,54.0,600.99,20.0,-475.24
23.0,-114.0,481.99,-104.0,39.0,634.99,49.0,600.99,15.0,-480.24
-44.0,-181.0,414.99,-236.0,39.0,634.99,-16.0,599.99,-51.0,-545.24
-46.0,-188.0,412.98,-253.0,34.0,634.98,-31.0,647.98,-18.0,-482.27
-46.0,-188.0,412.98,-453.0,34.0,634.98,-231.0,650.98,-215.0,-682.27
31.0,-187.0,295.01,-381.0,-42.0,440.01,-236.0,611.01,-65.0,-659.0
30.0,-193.0,277.0,-382.0,-47.0,423.0,-236.0,594.0,-65.0,-640.11
29.0,-94.0,241.0,-383.0,53.0,388.0,-236.0,344.0,-280.0,-493.81
331.0,-61.0,541.01,-236.0,-216.0,386.01,-391.0,628.01,-149.0,-569.0
331.0,-66.0,541.01,-236.0,-221.0,386.01,-391.0,629.01,-148.0,-569.0
-136.0,-70.0,303.99,-430.0,329.0,702.99,-31.0,390.99,-343.0,-678.0
-136.0,-70.0,304.0,-235.0,329.0,703.0,164.0,391.0,-148.0,-483.0
148.0,219.0,588.0,49.0,334.0,703.0,164.0,391.0,-148.0,-483.0
-36.0,35.0,403.99,-335.0,334.0,702.99,-36.0,390.99,-348.0,-683.0
-36.0,-37.0,401.02,-140.0,262.0,700.02,159.0,530.02,-11.0,-369.59
148.0,5.0,526.28,-236.0,120.0,641.28,-121.0,614.28,-148.0,-649.59
148.0,-5.0,524.28,-241.0,110.0,639.28,-126.0,612.28,-153.0,-654.59
-367.0,0.0,494.28,-246.0,660.0,1154.28,414.0,582.28,-158.0,-659.59
-367.0,-5.0,493.28,-246.0,655.0,1153.28,414.0,534.28,-205.0,-631.0
-367.0,-5.0,490.28,-251.0,655.0,1150.28,409.0,531.28,-210.0,-635.0
-367.0,-10.0,490.28,-256.0,650.0,1150.28,404.0,569.28,-177.0,-640.0
-367.0,-10.0,490.28,-386.0,650.0,1150.28,274.0,531.28,-345.0,-770.0
-367.0,-41.0,468.71,-386.0,619.0,1128.71,274.0,556.71,-298.0,-770.0
-367.0,-201.0,468.69,-396.0,459.0,1128.69,264.0,716.69,-148.0,-780.0
-367.0,-15.0,469.71,-316.0,645.0,1129.71,344.0,503.71,-282.0,-784.69
-838.0,-505.0,68.0,-792.0,626.0,1199.0,339.0,639.0,-221.0,-817.0
